store,Latitude,Longitude
家屋雞肉飯,24.826690000000042,121.01281000000006
家．廚房早午餐,24.697209980663473,120.9050900027645
明新科技大學,24.86459955829371,120.99167714520524
百八魚場,24.8096700174779,120.97494000614387
繽紛泰Fantastic Thai,24.68684001578336,120.87160999927278
古川町,24.870158636378505,120.99346828700479
力士本鎮,24.687420001573585,120.90250996914807
找蓋茶—頭份尚順店,24.68720001852475,120.90224996251158
綠皮開心果 Pistacchio,22.990270016244736,120.20526998685921
豐籠鮮肉大湯包,24.69040999407433,120.91312003364465
普拉伯義大利坊頭份店,24.689439998329362,120.90253000189671
田新牛家庄,24.69372000763832,120.90000998270699
匠樂壽司屋,24.687550004891847,120.90630001430691
土狗漢堡 Togo Burger,24.95106999992909,121.21342996191856
7-11騰達門市,24.71787260153148,121.14143124299882
頭份儷池咖啡屋Leisure,24.69214999335452,120.93774003020383
麗寶OUTLET MALL,24.304900000000032,120.71055000000001
一喜燒肉屋 ishi yakiniku,24.689819991909815,120.90398996179175
頭城品誼古早味小吃,24.85802999458184,121.82288996028848
宜蘭向日葵冰店,24.74919001792985,121.74784996628193
杉仔桶 米糕研究所,24.753250002280453,121.7500600226922
佐藤咖哩 Sato Curry 宜蘭店,24.75310000812314,121.75002004101407
旭集 和食集錦,25.03689115149245,121.56830780156075
龍潭牛肉麵,24.86383941149478,121.20961053769548
黑毛屋鍋物 總粉絲頁,25.039330015442957,121.56703001892521
林口 三井 但馬屋,25.011930000000064,121.46562000000006
申記餃子.麵食,24.80831998624295,120.9781200163896
原味鴨肉麵,24.800509980321166,120.96837999344262
楓城小吃,24.826690000000042,121.01281000000006
好鵝鵝肉,24.796859996764397,120.96833003729972
焼肉ライク 燒肉like 巨城店,24.8096700174779,120.97494000614387
忠青商行,25.04376001890924,121.52190000820991
二丫頭麻辣涼麵,23.476709995175113,120.45745002127131
麵屋武藏 本店,25.046049996766286,121.51705996204032
紅九九個人鴛鴦鍋,25.04273998320231,121.55468003896749
老張麵店,23.47107999654071,120.4359699694607
新竹市東區龍山國民小學,24.78927999026574,121.0074600302649
鼎泰豐新竹店,24.802190007084135,120.9652100414807
The BBQ House關新店,24.786056041811573,121.0203921204241
小山東飯麵館,24.826690000000042,121.01281000000006
小倉屋 Kokuraya,25.03971000902341,121.55626002771606
堂薯薯臭薯條羅東夜市總店,24.67681999536083,121.76979001693883
白水豆花,24.829049983447902,121.77013996139641
里海 cafe',24.823260016191412,121.76654001780156
小亀有／ kaki gori 店。,24.75571000704342,121.75675003871169
一香飲食店,24.756189996728764,121.75331002182946
甜甜早餐概念屋,23.705560007926806,120.42859003899088
虎藏燒肉丼食所Torazou-總部,24.99368000000004,121.30236000000002
楊台西鵝肉城,24.827150015545612,121.00301996851482
鈴木食堂‐金山店,24.77686999588127,121.02054996463494
金順發食事坊,24.808980019208505,120.97248000138092
麵屋真登,25.049770011124096,121.56605998127071
紅葉餐廳,24.806640001389496,120.97107997209349
五之神製作所  台灣,25.042209995464518,121.56306998877
雞玉錦拉麵 Nishiki,25.01443000000006,121.2128100000001
嘉義甕窯雞,23.44964031891733,120.48927121556558
Luke's Lobster Breeze Nanshan,25.034353425484092,121.56547734185743
老虎堂Tigersugar一中與逢甲店,24.180080579726518,120.64500501960755
濟南牛肉麵,25.040129984282018,121.5320400155764
すき家 古亭,25.02784999321581,121.52158996161148
博多拉麵,25.00958000077381,121.4597399818989
PAUL Taiwan,24.8096700174779,120.97494000614387
了凡油雞燒臘‧飯‧麵  Hawker Chan Taiwan,25.046049996766286,121.51705996204032
鶴橋風月 - 台灣,25.07124000465089,121.36355001542881
四川麵王（南門市場）,25.037370000000067,121.56355000000008
J.S. Foodies,25.07124000465089,121.36355001542881
富宏牛肉麵 - 原建宏牛肉麵,25.037370000000067,121.56355000000008
カラシビ味噌つけ麺 鬼金棒,25.049340019491197,121.5211299627652
信義微風46樓-Inparadise饗饗,25.040639981180732,121.56661000175711
愛烤愛對囉 - 新竹店,24.802746740025768,120.96805398341182
Zar God Store,24.804030002469204,120.98179003269496
奧里安達魯咖哩oriental-curry,24.82436001525464,121.01442002738565
金鋒滷肉飯,25.031989982832215,121.51855001296781
永康牛肉麵,25.03290998052475,121.52808995988596
蝸牛鍋物-竹北分店,24.80962999389024,121.02539998526936
豚骨本也,24.826690000000042,121.01281000000006
點水樓,24.837597520337866,121.00269509240161
馥臨港式火鍋,25.044349979164238,121.55105000434025
涮乃葉,24.826690000000042,121.01281000000006
天然豚骨拉麵專門店 一蘭台灣,25.036069999931414,121.5686899710301
南機場曉迪米糕,25.028830047244604,121.50524500754727
林家乾麵,25.030190011034804,121.5141500167149
韓記老虎麵食館,25.0300199841289,121.52824997041756
福叄鍋物,24.965860000000077,121.2248800000001
福新便當,25.016030000995855,121.94488001146578
三味食堂 - 三味屋,25.037370000000067,121.56355000000008
洪維身蚵仔炸,23.966210000000046,120.34448000000009
大眾早餐店,24.801170013286722,120.97517998003178
22:02 火鍋。樂活,25.06615001012858,121.36139997344532
正宗民雄鵝肉亭,23.556279988752806,120.43162998763455
PAUL 新竹巨城店,24.8096700174779,120.97494000614387
Inparadise饗饗,25.040639981180732,121.56661000175711
御品元冰火湯圓-台北總店,25.03022999271296,121.55537003723691
金華47   早午餐專賣店,25.037370000000067,121.56355000000008
燒肉同話 Chagether Yakiniku,24.83042000552193,121.01482998626994
福井麵疙瘩,25.029949995237374,121.5156699910367
上官木桶鍋永和旗艦店,25.011930000000064,121.46562000000006
TakeOut Burger&Cafe-忠孝新生店,25.04104000750978,121.5323199711425
花嘴廚房,25.040689979233164,121.50428996491445
通庵 熟成咖喱,25.02968998860088,121.55311002468369
羅本家咖哩,25.050224971885118,121.5182220263172
浪人情歌,25.031240547933425,121.46902536702156
天橋下豆江之家,25.040660013929312,121.57757001071121
阿松割包,22.99764001415933,120.19882002854666
新竹市延平路一段,24.80498000737512,120.94618001996827
Zoca Pizza 佐佧比薩,25.030550013776192,121.55272998919372
花路時尚平價迷你火鍋,25.005579988940426,121.45956002243776
燒究牛肉飯專門店,22.99572998797322,120.19561998555236
希臘左巴(永康店),25.030939981821433,121.5288699797955
老牌牛肉拉麵大王,25.04448999885679,121.51264999132263
Perfe'dough,22.97512001962174,120.18780000516574
福來早餐,25.061650017770774,121.52413998801455
吐司吐司早餐專賣店,22.981560003469497,120.19985997127361
高記生炒魷魚,25.037370000000067,121.56355000000008
藥師的私房紅茶,22.992330000000038,120.20555000000002
唐家泡菜館,22.985020011190798,120.22498003217623
大象吸花生,25.064109980624224,121.52296995815027
泡麵堂,24.809950014953472,120.96449003599793
懷舊小棧 - 五妃廟口豆腐冰,22.98267999337179,120.20519999796767
好物 Spirit 咖啡 The Haowu Spirit Cafe,25.026910004684197,121.55091002655723
昭和浪漫 冰室,25.032859982472317,121.55052999106726
金沢まいもん寿司 金澤美味壽司 Sogo台北忠孝館店,25.041899990775576,121.54488000159381
Burger & Co.,25.031229995671296,121.55335997303638
大潤發圍牆旁阿伯的餡餅,24.826690000000042,121.01281000000006
上海邵師傅湯包,25.02728999826465,121.55157999207808
好食多涮涮鍋-大安店,25.04414998695448,121.54658999366063
御廚雲泰美食,24.809620019425466,120.96397999718971
添好運 台北站前站,25.046049996766286,121.51705996204032
大心 新泰式麵食,25.041041863074387,121.56537234506489
茗香園冰室 - 大安店,25.0445599877483,121.54608003867139
和味清粥小菜,24.826690000000042,121.01281000000006
『 兩餐 』 두끼 韓國年糕火鍋吃到飽-忠孝店,25.041259990558615,121.54626997259737
二男小家料理,25.006060020535287,121.4788300178381
歌磨,24.806190000000072,120.96893000000011
三川食事屋 San Chuan  Japanese Cuisine,25.03971000902341,121.55505001617365
穗科手打烏龍麵 hoshina,25.039970015659918,121.55340003853354
提拉米蘇台北復興店,25.027739980736627,121.54327000563183
再一塊吧ing 永和店,25.011930000000064,121.46562000000006
麵屋 緣enishi 京都餘香台北分店,25.030789987664107,121.55007996668576
雞湯大叔,25.041899990775576,121.55574998890785
熱胖子菠蘿/三明治/薯泥專賣店,25.04071001198176,121.57957001662794
雪人兄弟,25.040179982334465,121.55607998443583
壽司郎 台北站前旗艦店,25.037370000000067,121.56355000000008
Baba Kevin's Barbecue,25.058440000311677,121.5315599839816
安好食,25.018720005181947,121.53261995945712
香港茶水攤-延吉店,25.041910007149866,121.55505001617365
Juicy Bun Burger 政大店,24.988190012512817,121.57606998531895
你回來啦 Okaeri 拉麵,25.043700004482503,121.55377999020453
Restaurant - Les Fables de la Fontaine,48.85834000485872,2.302230020194429
Toscanini 托斯卡尼尼•義大利餐廳,24.806190000000072,120.96893000000011
信義遠百,25.03689115149245,121.56830780156075
饞食坊,25.031529983985948,121.544540031601
西螺黃記九層粿,23.80170999271874,120.45929999112121
肉多多火鍋-新竹竹科店,24.779762528712595,121.00494895946899
涮肉亭,24.80045998226872,120.98938998812315
井町日式創意料理-新源店,24.826690000000042,121.01281000000006
Inparadise 饗饗,25.037370000000067,121.56355000000008
どん亭 Don tei-台灣,25.051970009250553,121.52226998541607
Cafe 4 Mano,25.041550004408492,121.53168998729984
香港香港新生活飲茶,24.82211999354051,121.02454997646834
魯道夫美式主題餐廳-Rudolph,24.830259994990314,121.01607997949054
竹東邱家排骨酥麵 - 竹北店,24.826690000000042,121.01281000000006
木之葉＊konoha,24.777579984989757,121.01968000690437
大遠百-海底撈,25.009520000000066,121.45932000000005
北門口肉圓,24.082320017778457,120.5411900116788
黑肉麵,24.078220009840194,120.5440700336099
筋肉人焼肉 新竹旗艦店,24.826690000000042,121.01281000000006
麺や偶-もとなりmotonari 麵屋偶-本也 新竹12日快閃店,24.80967000000004,120.97494000000006
鼎饕棧美食館,24.833169982225243,121.00678998092508
台北•象山自然步道,25.037370000000067,121.56355000000008
那一家牛肉麵,24.784569989323884,121.01035002666077
老熊牛肉麵,25.032160009738135,121.51573997992824
上官木桶鍋.敦北直營店 - 源自蘆洲正官,25.061039982857665,121.54688000751048
蔦 Tsuta Taiwan,25.046049996766286,121.51705996204032
火鍋世家科園店,24.78676998745034,121.00993000949262
井町素食,24.826690000000042,121.01281000000006
蝸牛鍋物,24.77050000092504,121.05506002020792
松包子-忠孝店（Os桑的包子）,25.0411799852928,121.55515998674332
新明牛肉麵,24.826690000000042,121.01281000000006
Paul 巨城店,30.545830000000024,117.86667000000011
札幌炎神拉麵　台灣店,24.324149994330554,120.69921000893191
新竹大遠百-B1鼎泰豐,24.802190007084135,120.9652100414807
赤綠 taiwanippon,25.0443274400168,121.54487595786456
一幸舍,24.785209989540846,121.02004000964575
Tsujiri 信義微風店,25.040639981180732,121.56661000175711
小蒙牛新竹忠孝店,24.80232998486717,120.99077995912671
井町_我的小確幸-新源店,24.802420006507276,120.99328002938688
Paul,24.826690000000042,121.01281000000006
義燒肉金山七街12號,24.778720007640644,121.02033002349566
五花馬-建中店,24.800519996695456,120.99469003313902
西市汕頭館總店,24.804379988836303,120.96536996819327
華山文學步道咖啡園,23.594990000000053,120.59292000000005
湳仔村,29.90566000000007,107.63853000000006
吃鍋就選 鍋鍋羅,25.061720006662284,121.56658996900853
滿堂紅麻辣火鍋,25.056470001608346,121.53332001601035
鼎泰豐 新竹大遠百店,24.802190007084135,120.9652100414807
內灣臭豆腐,24.826690000000042,121.01281000000006
二崙湳仔,29.90566000000007,107.63853000000006
Tamoya Udon清大店,24.826690000000042,121.01281000000006
姊妹飯桶專賣店,24.7767599834021,121.0218400233527
段純真牛肉麵,24.802650005930403,120.99378998437606
不貽樣湯包,25.002900001128623,121.4993999626019
Shabusato 涮鍋里,22.62014000000005,120.31226000000004
Nantsuttei なんつっ亭 台灣,25.035699980815735,121.565999966844
高鐵新竹站 摩斯漢堡,24.808340018991544,121.04111001875305
京冠美食館,24.776939984772795,121.02080997127143
老店薑母雞(少年店),24.806240016969966,120.95891003541595
鼎王竹北光明店,24.829689983664863,121.01778997155736
50嵐 金山旗艦店,24.778319981311597,121.02036003070901
霸味薑母鴨,24.805219981263022,120.98932997369644
桃太郎日式炭火燒肉 - 莊敬店,24.82073999700171,121.02238996002
おそば こうこ 蕎麥麵 幸呼有限公司,25.040389990918513,121.55596003940138
義村專業羊肉爐,25.023959993861595,121.49997001583688
Sukiya,25.02784999321581,121.52158996161148
一蘭ラーメン 新宿中央東口店,35.693797560000064,139.7034401300001
台南無刺虱目魚粥,25.045119982699447,121.5806399665683
鷹流東京醬油拉麵 蘭丸-中山二店,25.037370000000067,121.56355000000008
小器食堂,25.0541000184855,121.5193499818069
松原無煙鐵板燒,24.798300007729935,120.99794003227629
溫野菜忠孝店,25.041689982191514,121.55065001992074
牛角,24.806190000000072,120.96893000000011
竹北體育場,24.826690000000042,121.01281000000006
魚鮮會社關新店,24.78573000281385,121.0183900320057
九湯屋,24.78125000129512,121.02384002926937
嘉義噴水雞肉飯忠孝店,23.496380016904496,120.4510599935665
新竹魚鮮會社,24.826690000000042,121.01281000000006
臺南鱔魚麵,24.826690000000042,121.01281000000006
繼光香香雞西大店,24.826690000000042,121.01281000000006
公園十八-阿隆羊肉炒麵,24.83455999513835,121.02502003359842
好食多,25.059950000168726,121.5628099821335
鼎盛十里,24.78479998874701,121.0194700402298
豐籠鮮肉湯包建功店,24.826690000000042,121.01281000000006
衛契司-兒童新樂園店,25.096829996955037,121.51416996564444
怪人花枝•鱔魚麵,23.676299999317294,120.39062001760612
超霸牛排,25.011930000000064,121.46562000000006
三角三韓國道地烤肉 - 西門店,25.046186229093152,121.50436993127896
Absolut Klassik,24.806190000000072,120.96893000000011
西華飯店 B-One,25.05804999035692,121.54583000649967
愛喀牛,24.826690000000042,121.01281000000006
天降神冰,24.826690000000042,121.01281000000006
辛殿麻辣鍋,25.053979989632026,121.53326997604842
麥當勞關新店,24.783211367642586,121.01781746219095
大俠食肆,24.77668999451059,121.02297996218454
Chibi Maruko Chan Popcorn  櫻桃小丸子爆米花專賣店,25.047450000000026,121.51614000000006
醉麻辣,25.041562093774505,121.55454445472586
金山街 墨爾漢堡,24.826690000000042,121.01281000000006
可納頌,24.78505999538352,121.01590002002933
青春堂,24.775750005978978,121.0260500018606
Pizza Rock,24.826690000000042,121.01281000000006
金山街拉亞漢堡,24.826690000000042,121.01281000000006
豐FOOD-海陸百匯．多國料理,25.083769985979316,121.55478003507238
臺北車站鱷魚騎士,25.037370000000067,121.56355000000008
建良鵝肉店,24.781970006777897,121.0213200100797
魔法雞排竹科光復店,24.783139994732636,121.01820001426069
西市汕頭館,24.804260001892345,120.96526997208838
Le Méridien Taipei 台北寒舍艾美酒店,25.03853000469438,121.5681500088275
鬼椒一番鍋 - 新竹光復店,24.80053001306976,120.989210028662
亞薩漢堡 - 虎尾中正店,23.70375999421988,120.42919001562018
湳仔,29.90566000000007,107.63853000000006
虎尾市區,23.70876177235701,120.43633157095445
五千金小吃店,23.48378997923983,120.45741003959319
百分之二咖啡,24.826690000000042,121.01281000000006
故宮晶華 Silks Palace At National Palace Museum,25.100229990249602,121.54957998616135
好嘉鄉雞肉飯,24.806190000000072,120.96893000000011
曾家乾麵,24.8030799975633,120.97950001292838
月眉鴨肉焿,23.516030000000057,120.36535000000003
大台北永和豆漿(南海店),25.029179991702165,121.50850002724144
新港老店本產羊肉,23.459220000000073,120.29307000000006
艋舺ㄟ雞排,24.826690000000042,121.01281000000006
香記烤鴨,24.793520017896554,121.00133000919658
府城嫩骨飯,24.77777000273474,121.02144003893318
關新路麥當勞,24.784810005121315,121.0186999947851
義廊-義式小餐館,24.78538999091154,121.02007001685911
大內牛肉麵,24.826690000000042,121.01281000000006
華江河濱公園,25.011930000000064,121.46562000000006
萬大碳烤燒餅店,25.037370000000067,121.56355000000008
丹提咖啡南昌店,25.037370000000067,121.56355000000008
金華街瑞麟美而美,25.03204978000271,121.51991375590319
黃家現烤香腸,25.0258600036734,121.51349002565888
金山街公園,24.826690000000042,121.01281000000006
台灣高鐵桃園站 THSR Taoyuan Station,25.013350013184052,121.21514003780442
小巷酒食『燒烤‧燒肉弁当專賣』,24.77668999451059,121.02194999392236
新竹市-四川段純貞牛肉麵(建功店）,24.826690000000042,121.01281000000006
阿海師當歸鴨肉麵線,23.677009988425766,120.39105998370383
台糖虎尾糖廠,23.70365883774428,120.43656449754059
斗南米糕甲 Since1945,23.676939999534255,120.47911003254313
圓稼 ‧ 嚼感奶茶專賣一中店,24.149339997279156,120.68525003301227
酒餚‧旨味,24.176389991387907,120.64377000585375
紫蝴蝶餐點坊,24.565880016687274,120.82532001697706
江技舊記,24.55229999243855,120.81728001163214
新竹公園黑麵店,24.826690000000042,121.01281000000006
香山濕地賞蟹步道,24.826690000000042,121.01281000000006
新月沙灣拔仔窟,24.826690000000042,121.01281000000006
外星球 食堂,24.546609979377408,120.81623001062138
杏林古早味,24.803810019420368,120.96523996487502
新竹市政府廣埸,24.826690000000042,121.01281000000006
新瓦屋客家園區,24.811840008390988,121.02630003403232
水圳森林公園,24.811524663821753,121.03391992465535
沐茶石,24.81094000153753,120.97918996632995
鍋賣局百元小火鍋-竹北家樂福店,24.828259989073615,121.00864003459395
99元外帶牛排套餐,24.798339797994373,120.99781348118799
國立新竹高商,24.796790007872872,120.98455002577253
韓蚌蚌海鮮研究院2.0 해산물 연구소 新竹二號店,24.8134800115663,120.96712002575731
二八食堂,24.804969991000817,120.9670799602601
醺築居酒屋,24.78637000303081,121.0097799734258
胖丸肉圓,24.798680001310387,120.94989999241659
南寮漁港,24.826690000000042,121.01281000000006
轉圈圈 滑步車運動小餐館 Round & Round,24.808210015673282,120.97353000239167
食먹다造型,24.802320010402383,120.9646000065676
Love ME 樂米樂園,24.14034998702833,120.69270003619266
池西岩瀑九孔瀑布,23.56964000000005,119.5661100000001
Cradle Wedding 搖籃手工婚紗,24.122350017597128,120.63063003152172
大成內衣,24.99368000000004,121.30236000000002
Miss M. nail studio 凝膠指彩 手足保養 指甲矯正專科事務所,24.87568999402025,120.98751998552473
抓飛機早安食堂,24.842320003007686,120.9981199917375
新月沙灘,24.863565216884858,120.94847460489864
艾立蛋糕 竹北店,24.831700005955852,121.01232002536409
囍羊羊手作茶坊,24.81768999007423,120.9731600251855
蒙古紅中壢店,24.965840002971632,121.25650003610946
Hello Kitty 蘋果村親子餐廳,24.693410002949378,120.91470002239322
糠榔驛~輕便車道,24.836247531001423,120.94409485826719
紅不讓頭份光觀夜市,24.56353000000007,120.82055000000003
桂冠窩廚房,25.02057001694132,121.52794000763816
饗鵝-鵝肉料理,24.811259980691247,120.96539997540668
The Madre,24.806310005861476,120.96283997453884
一抹微笑,24.964119994530506,121.21305001024763
星巴克新竹動物園門市,24.826690000000042,121.01281000000006
林記-古意奶茶新竹城隍廟店,24.80506998710571,120.96598000310638
跨國越泰美食Thai Smile food,24.79812000635924,120.94195000871173
寶島麵線站 光華店,24.81758999396935,120.97231999084926
飯売-日式便當,24.833399981648384,121.0166099672283
新竹閣樓溪窗飾Attic Creek Curtain Decoration。Hunter Douglas/工廠直營/窗簾/壁紙/塑膠地磚/施工規劃,24.796360016239973,121.00731996866284
三味鹽酥雞（總店）,24.79057998153874,121.17589001598577
中華小籠包,24.811259980691247,120.98696996503833
米八 手作飯糰,24.8206700081102,121.00944997789776
川澤手搖飲料-竹北店,24.840599994566574,121.00179000804286
極炸屋,24.169629986476906,120.69202001238801
春陽茶事 新竹巨城店,24.81300616750272,120.97792187114726
Idrip新竹展銷中心,24.79103280725612,121.00672235736475
太空總薯之兩位小仙女店員,24.80447998494118,120.96594999589303
198 Cafe,24.826690000000042,121.01281000000006
竹筍公園,24.839380000000062,121.01146000000006
蕭如松藝術園區,24.73963511604034,121.08778508247873
巴適經典麻辣鍋,24.82049403028834,121.02363801444412
溫度日記 Hearty Journal,25.063050005148654,121.50092999520757
一心隱食堂,24.805540002326268,120.96485003873931
TVBS,25.07884000198861,121.57008002585269
新竹花市ms.melon,24.826690000000042,121.01281000000006
詠記 鮮肉湯包/甜不辣,24.693880039124693,120.90918007814753
SRC 北埔印象咖啡民宿,24.702818968495674,121.0614495379312
杭州西湖,30.29365000000007,120.16142000000002
新竹漁港,24.826690000000042,121.01281000000006
郭記餡餅王 -西大店,24.804220020214203,120.96403003715164
La Dolce Vita 樂多趣義式餐酒館,24.79497000332688,120.97796998032277
流浪貓香草義式廚房,24.832620003648387,121.01000997284893
魚鱗天梯,24.826690000000042,121.01281000000006
炸蛋旗魚黑輪,24.806190000000072,120.96893000000011
林家冰店-廟口老店,24.826690000000042,121.01281000000006
轉角養身CORNERxMassage,24.821570014963655,120.97534996502816
廟口紅茶,23.97336998673778,121.60609999746367
李圓圓,24.80368001610212,120.9682899718025
中和好市多costco,25.136690011777304,121.5071200307026
嘟嘟車曼谷手沖奶茶-花蓮福町店,23.976129979815397,121.60892000496801
馬蓋先美食,23.331359998942986,121.314570028947
瑞穗牧場rareseed Ranch Since 1969,23.46584000000007,121.3572200000001
台南.阿堂鹹粥,22.989990018769163,120.19795996146183
阿江鱔魚,22.998330012428724,120.19702001483972
艾摩多手工杏仁豆腐,22.285262400025896,114.14952189253732
霜花亭Brunch 公園店,22.996529998721797,120.20601999955534
心地日常 - 台北店,25.05666999381812,121.52015003446496
小南鄭記台南碗粿,25.035570019407004,121.49918999592734
板橋車站,25.01432998339382,121.46363999762741
台北市六條通,25.037370000000067,121.56355000000008
貳玖甜室29pâtisserie,25.021859991840017,121.55341998746314
黑沃咖啡 復興店,25.043370008954483,121.54308996235164
四海木須麵,25.04260997988405,121.5425500001491
深藍旗艦店,22.9922900130005,120.1829899662095
蜷尾家 甘味处。。。散步甜食,22.99431998422105,120.19712998540939
邱家傳統小吃小卷米粉,22.98308001970085,120.19968001181246
小美好-西門誠品店,25.043470005059362,121.50795998121981
Black Star Pastry  Sydney CBD,-33.87200999999993,151.20706000000007
壽々喜園 浅草本店 - すずきえん あさくさほんてん,35.71638129917736,139.7970274555483
尾張屋,35.71196684000006,139.7948634500001
bills お台場,35.658017080000036,139.7515459000001
河口湖,35.66410107000007,138.56843369000012
HARBS 吉祥寺店,35.717699620000076,139.56603102000008
ザクザク原宿店,35.670773394252535,139.70545197823338
思慕昔15號本館,25.032529986944297,121.52981998470136
咖朵咖啡 Caldo Cafe,25.04252000015346,121.54769003463338
吃義燉飯,25.05386000268807,121.54715996307652
深夜裡的法國手工甜點,25.0296699977618,121.52682001773587
上島珈琲店誠品站前店,25.046834815837787,121.51441276815804
亞尼克環球板橋店,25.01432998339382,121.46363999762741
黃石巿場生炒魷魚，蘿蔔糕，糯米腸,25.010360020683308,121.45743998766756
一禾堂麵包本舖,25.037370000000067,121.56355000000008
樂米屋,24.150079993600997,120.65349997051686
津香正宗黑砂糖,24.168080004941714,120.63539003051602
南投不一樣三明治,23.907550002405216,120.6850300080539
Kurimu,24.148840016754733,120.66316003010758
台中新光三越-新光影城,24.16324000000003,120.64821000000006
紅豆餅,24.145770018988188,120.66839000241288
L'espace 老陳,24.16324000000003,120.64821000000006
秋福飲食店 ChoiceFood,24.137379985366664,120.6591399855256
鹿港兔仔寮明豐珍牛舌餅,24.07771001294148,120.43017002773945
雞加酒,24.18354998071844,120.64672999114111
Dum Dum 摩艾人形燒 - 本部,24.16324000000003,120.64821000000006
Taichung,24.16324000000003,120.64821000000006
秀水手工湯包,24.048999582988834,120.51328757946794
正義餃子せいぎぎょうざ,22.994490011126956,120.20014001065874
綠光咖哩。味自慢,24.155230002550056,120.65607002966857
惠豐麵包店,23.961679997836086,120.96779996574287
泰夯蝦-正宗曼谷流水蝦,24.14590503049358,120.6273000690282
鹿港天后宮,24.05931999164602,120.43139998821141
Taichung Station,24.16324000000003,120.64821000000006
王罔麵線糊,24.05373001659929,120.43215997537231
See You Tomorrow辮子玉米 逢甲貨櫃市集,24.16324000000003,120.64821000000006
O' IN Tea House—草悟道門市,24.15058999049971,120.66228001409314
湯圓之家林森路    東森  非凡大探索推薦,24.16324000000003,120.64821000000006
翔記湯圓,24.16667000118953,120.66789002188847
台中空海拉麵,24.15785999230941,120.65054995969427
先吃肉-Meat First漢堡,24.152719999734643,120.68657001512429
澤本壽司,24.149320006440078,120.68486999752224
找伍食Find Fifth,24.145089995183554,120.6564499813395
亞丁尼義式麵屋逢甲店,24.18173001808195,120.64544001624239
烏龍路邊攤,24.16589999765432,120.66367995956153
巷口宵夜點心-青海店,24.16417998921321,120.65594002635027
In Sky Hotel 星享道酒店,24.183080007407384,120.64504003182287
小倉廚 Kitchen loft,24.769640017659242,121.05499003131638
小家山食 Homey Café & Meal,24.153349983577314,120.66884002679438
7-11逢甲門市,24.174569986841902,120.64453996747943
顏記肉包,24.14233000210595,120.67922998251356
川姥姥巴黎小麵館,24.15267000168221,120.63624003931704
鬍子茶 Who's Tea TW,25.035699980815735,121.565999966844
妙妙甜甜圈,24.16324000000003,120.64821000000006
樹丼食堂,24.164250020014236,120.65581999749679
京湛碳烤吐司,24.182969994928214,120.64702997945574
琦玉蛋沙拉民權店,24.149899992230303,120.66960001395529
大粒粉圓,24.806779979172532,120.96571002200511
糖奶奶 台中精誠店,24.149669992807162,120.65526997701045
浪漫鰻屋-老虎城 鰻魚飯專門店,24.163926550197232,120.63832172566507
曉明湯包,24.166850002560224,120.6646599716808
后里鄭爌肉飯,24.308019985588274,120.72196997735739
花蓮瑞穗臭豆腐,24.14300000953628,120.6903899836775
清水光復街夜市,24.270390059924864,120.57753008817207
找餐店brunch-逢甲店,24.18214999334056,120.64468002908148
升龍軒,24.142779984577928,120.65526997701045
［初，好食True House］蜂蜜裸麥貝果專賣,24.1804599921128,120.63869996026096
MEN 拉麵,24.18121997927372,120.63658998377463
台中市役所 Taichung Shiyakusho,24.139724131105215,120.6777350827797
無名豬肉鐵板麵,24.16586001597618,120.66014003039345
幸花雞白湯專門店 . 文昌店,24.171009983015722,120.6901100281114
小島遇見他,24.1806500098578,120.64466997079768
小麥所,24.15506001755365,120.66661002145457
花好月圓-茶飲專賣,24.151819992881187,120.66152002693224
肉窩咖啡 ZOU WOO Kaffee,24.137409992580032,120.66127996922529
12MINI,24.15066999576551,120.64758997440691
窩巷ᴴᴵᴰᴰᴱᴺ ᴸᴬᴺᴱ,24.133560016813476,120.6649199783173
雙木林手作包子饅頭,24.155779981126912,120.66319003732093
拾陌 shihmo,24.171499989075357,120.65093996964902
THREE CUPS  三杯,24.163059999310903,120.6576800256305
升龍拉麵,24.140299988975883,120.66690003530442
壹柒炸,24.16133999086979,120.65654997744434
苟不理天津湯包,24.13379999070139,120.68815000387286
壹玖捌捌銷魂鍋貼,24.147270002470947,120.65753996402844
清水蹲著吃還要排隊的肉圓,24.312000643167917,120.60377805397688
北斗肉圆生,24.076020000000028,120.54411000000005
Changhua,24.076020000000028,120.54411000000005
日光造咖 咖哩製造所  カレーライス,24.1655700021263,120.68530996361994
花山家宣飲麵鋪-民權店,24.15165998234957,120.67068999664423
英才路大麵焿,24.155570014452366,120.6744399763059
蓬萊漢堡,23.47961000794527,120.44824996052694
"清水觀音廟，""阿婆樹下粉圓""",24.295945000000074,120.5773633450001
阿坤黑粉圓,24.16278000183533,120.69084998252373
地芋添糖&包心粉圓專賣,24.17422000047482,120.6897900070482
夜間部爌肉飯,24.14317723729944,120.65495721714291
綠豆仙兵,24.150010004709486,120.66152002693224
松盈傳奇冰淇淋專賣店,24.111030005901597,120.68913999045691
Offer curries 咖哩厚 台灣茶咖哩,24.15234000615419,120.66524997384533
返樸朝食,24.18332999766959,120.64715998277404
盧大爸 手工饅頭 彩虹小饅頭,24.25508998532551,120.73351998847608
豐仁冰創始店雙十總店,24.152309998940822,120.68844999218754
洪瑞珍餅店-北斗本店（三明治）,23.873189982899092,120.52373997891493
第五市場 太空紅茶冰,24.138830012706492,120.6723200253548
大麻粉圓,24.175569989800252,120.64491002850463
搞宵郎 MadMan,24.152650010843132,120.66208002188341
